,CustomerID,Recency,Frequency,Monetory,Loyality_badge
3679,3719,115,38,79589.0,Silver
3680,3720,127,213,273980.0,Platinum
3681,3721,11,58,302485.0,Platinum
3682,3722,37,33,33556.0,Silver
3683,3723,7,191,4443946.0,Platinum
3684,3724,2,82,141636.0,Platinum
3685,3725,334,113,258178.0,Gold
3686,3726,167,2,3423.0,Bronze
3687,3727,185,13,81568.0,Bronze
3688,3728,17,64,151807.0,Platinum
3689,3729,13,41,98366.0,Gold
3690,3730,4,66,161808.0,Platinum
3691,3731,45,6,141440.0,Gold
3692,3732,81,14,55861.0,Silver
3693,3733,30,269,910615.0,Platinum
3694,3734,43,30,61055.0,Gold
3695,3735,14,205,514594.0,Platinum
3696,3736,51,30,72000.0,Gold
3697,3737,17,116,315593.0,Platinum
3698,3738,47,26,88053.0,Gold
3699,3739,27,43,98938.0,Gold
3700,3740,9,269,666084.0,Platinum
3701,3741,81,2,13378.0,Bronze
3702,3742,5,328,2192731.0,Platinum
3703,3743,129,39,80325.0,Silver
3704,3744,33,14,32542.0,Silver
3705,3745,314,43,56539.0,Silver
3706,3746,19,47,48435.0,Gold
3707,3747,89,54,40925.0,Gold
3708,3748,3,133,327020.0,Platinum
3709,3749,3,9,26970.0,Silver
3710,3750,255,17,44414.0,Bronze
3711,3751,162,5,22284.0,Bronze
3712,3752,37,135,290569.0,Platinum
3713,3754,152,134,348584.0,Gold
3714,3755,177,9,21642.0,Bronze
3715,3756,41,36,77671.0,Gold
3716,3758,3,276,307562.0,Platinum
3717,3759,10,260,7546423.0,Platinum
3718,3760,2,99,230671.0,Platinum
3719,3761,18,19,62926.0,Gold
3720,3762,195,61,63296.0,Silver
3721,3763,204,8,15650.0,Bronze
3722,3764,366,17,34814.0,Bronze
3723,3765,128,19,216890.0,Gold
3724,3766,16,54,40327.0,Gold
3725,3767,44,110,89244.0,Platinum
3726,3768,96,29,74624.0,Silver
3727,3769,23,111,116949.0,Platinum
3728,3770,61,27,78092.0,Silver
3729,3771,18,213,246850.0,Platinum
3730,3772,159,9,46897.0,Bronze
3731,3773,11,41,95431.0,Gold
3732,3774,15,5,15756.0,Silver
3733,3775,17,88,225558.0,Platinum
3734,3776,45,78,202938.0,Gold
3735,3777,192,180,95041.0,Gold
3736,3778,80,14,30130.0,Bronze
3737,3779,78,29,70850.0,Silver
3738,3780,4,82,180467.0,Platinum
3739,3781,68,21,50163.0,Silver
3740,3782,262,24,49484.0,Silver
3741,3783,59,29,56580.0,Silver
3742,3784,1,76,267858.0,Platinum
3743,3785,2,108,451746.0,Platinum
3744,3786,249,12,46069.0,Bronze
3745,3787,10,27,62453.0,Gold
3746,3788,359,10,31214.0,Bronze
3747,3789,76,17,42378.0,Silver
3748,3790,290,40,92281.0,Silver
3749,3791,26,5,114734.0,Gold
3750,3792,221,18,36953.0,Bronze
3751,3793,10,28,88424.0,Gold
3752,3794,3,38,79670.0,Gold
3753,3795,208,127,387076.0,Gold
3754,3796,162,52,145928.0,Gold
3755,3797,76,14,38046.0,Bronze
3756,3798,262,88,76044.0,Silver
3757,3799,281,22,53444.0,Silver
3758,3800,58,360,778893.0,Platinum
3759,3801,25,20,42820.0,Gold
3760,3802,3,962,12355412.0,Platinum
3761,3803,29,105,440884.0,Platinum
3762,3804,74,6,65128.0,Silver
3763,3805,129,40,26851.0,Silver
3764,3806,35,87,76076.0,Gold
3765,3807,16,137,99181.0,Platinum
3766,3808,309,11,21042.0,Bronze
3767,3809,18,82,249325.0,Platinum
3768,3810,54,30,74205.0,Silver
3769,3811,31,45,97999.0,Gold
3770,3812,2,72,155533.0,Platinum
3771,3813,12,33,110200.0,Gold
3772,3814,362,6,18656.0,Bronze
3773,3815,360,9,46602.0,Bronze
3774,3816,5,19,133135.0,Gold
3775,3817,54,47,117221.0,Gold
3776,3818,2,251,469189.0,Platinum
3777,3819,2,392,315213.0,Platinum
3778,3820,191,14,37230.0,Bronze
3779,3821,54,9,27219.0,Bronze
3780,3822,284,13,24302.0,Bronze
3781,3823,180,3,8084.0,Bronze
3782,3824,30,75,126330.0,Gold
3783,3825,27,9,18342.0,Silver
3784,3826,25,25,69531.0,Gold
3785,3827,270,25,23474.0,Bronze
3786,3828,44,144,82660.0,Gold
3787,3830,235,5,12148.0,Bronze
3788,3831,26,6,25926.0,Silver
3789,3832,198,42,30599.0,Silver
3790,3833,360,43,38054.0,Silver
3791,3834,65,49,128823.0,Gold
3792,3835,130,1,25632.0,Bronze
3793,3836,2,88,295511.0,Platinum
3794,3837,20,105,65819.0,Gold
3795,3838,206,6,22664.0,Bronze
3796,3839,16,34,66002.0,Gold
3797,3840,95,27,115861.0,Gold
3798,3841,20,44,23804.0,Gold
3799,3842,15,63,155685.0,Platinum
3800,3843,25,49,52998.0,Gold
3801,3844,9,151,113263.0,Platinum
3802,3845,8,165,566556.0,Platinum
3803,3846,333,29,42548.0,Silver
3804,3847,51,296,193689.0,Platinum
3805,3848,72,12,27628.0,Bronze
3806,3849,30,25,52085.0,Gold
3807,3850,244,8,22712.0,Bronze
3808,3851,9,411,461028.0,Platinum
3809,3852,219,5,17862.0,Bronze
3810,3853,6,50,56123.0,Gold
3811,3854,259,44,25201.0,Silver
3812,3855,1,438,1396041.0,Platinum
3813,3856,237,29,24992.0,Bronze
3814,3857,8,35,149918.0,Gold
3815,3858,110,213,193992.0,Gold
3816,3859,102,23,156106.0,Gold
3817,3860,61,251,321975.0,Platinum
3818,3861,3,200,185690.0,Platinum
3819,3862,75,166,277511.0,Platinum
3820,3863,4,213,544573.0,Platinum
3821,3864,86,50,123126.0,Gold
3822,3865,13,82,51250.0,Gold
3823,3866,24,269,486178.0,Platinum
3824,3867,214,55,250461.0,Gold
3825,3868,19,13,20562.0,Silver
3826,3869,240,9,18499.0,Bronze
3827,3870,3,554,709419.0,Platinum
3828,3871,79,11,44346.0,Silver
3829,3872,218,63,40635.0,Silver
3830,3873,34,59,30092.0,Gold
3831,3874,41,233,146215.0,Platinum
3832,3875,8,574,522538.0,Platinum
3833,3876,54,135,298408.0,Platinum
3834,3877,23,312,570428.0,Platinum
3835,3878,58,100,50586.0,Gold
3836,3879,137,14,40075.0,Silver
3837,3880,183,3,68672.0,Bronze
3838,3881,6,78,111199.0,Platinum
3839,3882,313,75,28154.0,Silver
3840,3883,60,4,9600.0,Bronze
3841,3884,22,26,163604.0,Gold
3842,3885,33,32,65865.0,Gold
3843,3886,15,50,117884.0,Platinum
3844,3887,19,315,270048.0,Platinum
3845,3888,83,5,10681.0,Bronze
3846,3889,6,123,257684.0,Platinum
3847,3890,170,26,59408.0,Silver
3848,3891,2,39,68693.0,Gold
3849,3892,34,70,169926.0,Gold
3850,3893,37,295,278887.0,Platinum
3851,3894,20,20,39362.0,Gold
3852,3895,32,35,70043.0,Gold
3853,3896,277,7,15066.0,Bronze
3854,3897,87,5,73764.0,Silver
3855,3898,120,40,96992.0,Gold
3856,3899,374,8,14194.0,Bronze
3857,3900,2,157,387912.0,Platinum
3858,3901,220,51,118212.0,Gold
3859,3902,66,7,14801.0,Bronze
3860,3903,61,91,207468.0,Gold
3861,3904,139,52,107799.0,Gold
3862,3905,23,8,22350.0,Silver
3863,3906,12,231,549555.0,Platinum
3864,3907,26,259,614449.0,Platinum
3865,3908,39,44,166861.0,Gold
3866,3909,278,22,13290.0,Bronze
3867,3910,11,91,313107.0,Platinum
3868,3911,74,81,236775.0,Gold
3869,3912,26,19,102686.0,Gold
3870,3913,18,158,375201.0,Platinum
3871,3914,142,45,25600.0,Silver
3872,3915,26,86,224544.0,Platinum
3873,3916,19,43,90555.0,Platinum
3874,3917,5,18,103668.0,Gold
3875,3918,67,117,255356.0,Platinum
3876,3919,2,15,40044.0,Gold
3877,3920,43,68,434140.0,Platinum
3878,3921,228,11,26042.0,Bronze
3879,3922,17,53,193542.0,Platinum
3880,3923,51,110,400463.0,Platinum
3881,3924,2,227,241555.0,Platinum
3882,3925,75,27,93470.0,Gold
3883,3926,2,705,2454795.0,Platinum
3884,3927,5,78,188788.0,Platinum
3885,3928,2,304,2164906.0,Platinum
3886,3929,264,16,37982.0,Bronze
3887,3930,55,30,226647.0,Gold
3888,3931,25,11,24248.0,Silver
3889,3932,11,118,323873.0,Platinum
3890,3933,44,15,32961.0,Silver
3891,3934,17,130,406613.0,Platinum
3892,3935,8,285,700558.0,Platinum
3893,3936,32,256,561697.0,Platinum
3894,3937,360,19,35218.0,Bronze
3895,3938,128,45,102180.0,Gold
3896,3939,138,16,35194.0,Bronze
3897,3940,142,15,37494.0,Bronze
3898,3941,133,35,116128.0,Gold
3899,3942,39,114,320662.0,Platinum
3900,3943,237,19,39956.0,Silver
3901,3944,261,8,17985.0,Bronze
3902,3945,17,142,307925.0,Platinum
3903,3946,253,24,47314.0,Silver
3904,3947,31,74,257929.0,Platinum
3905,3948,36,55,106784.0,Gold
3906,3949,169,31,110221.0,Silver
3907,3950,5,103,229524.0,Platinum
3908,3951,5,382,1256291.0,Platinum
3909,3952,193,5,22980.0,Bronze
3910,3953,188,35,31905.0,Bronze
3911,3954,170,7,14389.0,Bronze
3912,3955,11,23,52949.0,Gold
3913,3956,45,29,65645.0,Gold
3914,3957,321,10,19482.0,Bronze
3915,3958,205,1,39552.0,Bronze
3916,3959,23,244,723239.0,Platinum
3917,3960,234,6,16279.0,Bronze
3918,3961,38,274,668855.0,Platinum
3919,3962,27,50,153292.0,Gold
3920,3963,97,115,310863.0,Platinum
3921,3964,129,10,363126.0,Gold
3922,3965,74,40,118826.0,Gold
3923,3966,17,192,451276.0,Platinum
3924,3967,16,64,140226.0,Platinum
3925,3968,5,165,359780.0,Platinum
3926,3969,4,218,718602.0,Platinum
3927,3970,80,67,146834.0,Gold
3928,3971,373,18,34924.0,Bronze
3929,3972,39,35,92279.0,Gold
3930,3973,54,43,94571.0,Gold
3931,3974,3,687,1734068.0,Platinum
3932,3975,12,25,49765.0,Gold
3933,3976,11,10,20859.0,Silver
3934,3977,20,97,243040.0,Platinum
3935,3978,17,47,329048.0,Platinum
3936,3979,120,15,40499.0,Silver
3937,3980,4,136,415866.0,Platinum
3938,3981,243,6,12560.0,Bronze
3939,3982,121,1,7164.0,Bronze
3940,3983,179,35,83694.0,Silver
3941,3984,6,190,376828.0,Platinum
3942,3985,363,1,18048.0,Bronze
3943,3986,1,92,277629.0,Platinum
3944,3987,2,739,725831.0,Platinum
3945,3988,20,409,446928.0,Platinum
3946,3989,18,94,126491.0,Platinum
3947,3990,22,25,40530.0,Gold
3948,3991,33,19,87961.0,Gold
3949,3992,266,1,1800.0,Bronze
3950,3993,51,74,100397.0,Gold
3951,3994,159,57,43617.0,Silver
3952,3995,17,21,34882.0,Gold
3953,3996,9,104,280365.0,Platinum
3954,3997,13,310,489644.0,Platinum
3955,3998,200,38,127685.0,Silver
3956,3999,57,53,42435.0,Gold
3957,4000,11,53,21215.0,Gold
3958,4001,97,156,152238.0,Gold
3959,4002,256,3,8400.0,Bronze
3960,4003,25,192,92714.0,Platinum
3961,4004,22,81,86414.0,Gold
3962,4005,161,12,20827.0,Bronze
3963,4006,73,67,46934.0,Gold
3964,4007,54,13,16780.0,Bronze
3965,4008,86,72,36660.0,Silver
3966,4009,153,134,240653.0,Gold
3967,4010,76,4,119191.0,Silver
3968,4011,282,14,27096.0,Bronze
3969,4012,27,190,242911.0,Platinum
3970,4013,31,10,12933.0,Silver
3971,4014,26,57,46214.0,Gold
3972,4015,180,46,54095.0,Silver
3973,4016,45,82,78482.0,Gold
3974,4017,23,111,100470.0,Platinum
3975,4018,23,408,401290.0,Platinum
3976,4019,38,103,159222.0,Platinum
3977,4020,83,140,164340.0,Gold
3978,4021,75,10,59569.0,Silver
3979,4022,12,42,92837.0,Platinum
3980,4023,18,61,621770.0,Platinum
3981,4024,5,846,973688.0,Platinum
3982,4025,13,140,92719.0,Platinum
3983,4026,15,367,215119.0,Platinum
3984,4027,40,17,5190.0,Silver
3985,4028,5,33,42564.0,Gold
3986,4029,81,48,430037.0,Gold
3987,4031,53,13,57648.0,Silver
3988,4032,6,218,259854.0,Platinum
3989,4033,23,64,152733.0,Gold
3990,4034,299,30,109640.0,Silver
3991,4035,3,23,44025.0,Gold
3992,4036,35,2,4116.0,Silver
3993,4037,50,61,25546.0,Gold
3994,4038,3,61,53399.0,Gold
3995,4039,48,23,14644.0,Silver
3996,4040,43,168,184031.0,Platinum
3997,4041,27,121,370713.0,Platinum
3998,4042,43,56,45910.0,Gold
3999,4043,2,7786,5207558.0,Platinum
4000,4044,304,35,24489.0,Bronze
4001,4045,111,5,8056.0,Bronze
4002,4047,86,51,113776.0,Gold
4003,4048,219,26,69052.0,Silver
4004,4049,373,297,628496.0,Gold
4005,4050,12,24,14109.0,Gold
4006,4051,188,15,35090.0,Bronze
4007,4052,373,17,28636.0,Bronze
4008,4053,6,15,194506.0,Gold
4009,4054,9,34,1386946.0,Platinum
4010,4055,6,199,676906.0,Platinum
4011,4056,305,25,21605.0,Bronze
4012,4057,369,58,29949.0,Silver
4013,4058,4,222,301822.0,Platinum
4014,4059,324,11,38352.0,Bronze
4015,4060,60,147,459560.0,Platinum
4016,4061,13,101,101450.0,Platinum
4017,4062,31,369,1345788.0,Platinum
4018,4063,143,9,43654.0,Silver
4019,4064,31,78,152560.0,Gold
4020,4065,109,40,48614.0,Silver
4021,4066,3,279,256897.0,Platinum
4022,4067,205,10,24648.0,Bronze
4023,4068,81,43,221032.0,Gold
4024,4069,187,46,79788.0,Silver
4025,4070,172,12,29911.0,Bronze
4026,4071,44,26,58412.0,Gold
4027,4072,174,6,20151.0,Bronze
4028,4073,367,26,63664.0,Silver
4029,4074,306,8,15741.0,Bronze
4030,4075,4,145,87399.0,Platinum
4031,4076,4,117,112751.0,Platinum
4032,4077,13,64,27487.0,Gold
4033,4078,32,109,111110.0,Platinum
4034,4079,131,10,12435.0,Bronze
4035,4080,23,67,130529.0,Gold
4036,4081,214,21,25513.0,Bronze
4037,4082,323,93,80492.0,Silver
4038,4083,163,34,38051.0,Bronze
4039,4084,59,28,32656.0,Silver
4040,4085,226,16,23059.0,Bronze
4041,4086,72,192,130755.0,Gold
4042,4087,45,16,16803.0,Silver
4043,4088,25,2,41760.0,Silver
4044,4089,173,114,68370.0,Gold
4045,4090,86,28,24612.0,Silver
4046,4091,160,32,24860.0,Bronze
4047,4092,191,6,16165.0,Bronze
4048,4093,30,19,12220.0,Silver
4049,4094,22,38,22742.0,Silver
4050,4095,77,34,97413.0,Gold
4051,4096,248,12,8578.0,Bronze
4052,4097,374,58,33007.0,Silver
4053,4098,10,39,50843.0,Gold
4054,4099,313,38,40026.0,Silver
4055,4100,59,59,59663.0,Gold
4056,4101,4,80,52241.0,Gold
4057,4102,46,94,43080.0,Gold
4058,4103,89,23,174132.0,Gold
4059,4104,5,695,532472.0,Platinum
4060,4105,65,145,101555.0,Gold
4061,4106,283,1,21600.0,Bronze
4062,4107,14,31,353884.0,Platinum
4063,4108,375,1,28584.0,Bronze
4064,4109,134,21,57814.0,Silver
4065,4110,47,22,22086.0,Silver
4066,4111,14,5,87986.0,Gold
4067,4112,36,39,242971.0,Gold
4068,4113,135,65,56352.0,Gold
4069,4114,31,88,162856.0,Gold
4070,4115,57,21,98247.0,Gold
4071,4116,141,28,17364.0,Silver
4072,4117,6,77,50415.0,Gold
4073,4118,11,43,519784.0,Platinum
4074,4119,160,12,12599.0,Bronze
4075,4120,55,17,529598.0,Gold
4076,4121,133,2,38976.0,Bronze
4077,4122,16,2,10948.0,Silver
4078,4123,234,20,19263.0,Bronze
4079,4124,40,9,27772.0,Silver
4080,4125,148,1,43632.0,Bronze
4081,4126,9,34,1453359.0,Platinum
4082,4127,73,71,67670.0,Gold
4083,4128,40,20,125906.0,Gold
4084,4129,6,481,331632.0,Platinum
4085,4130,201,19,76010.0,Silver
4086,4131,250,1,1339.0,Bronze
4087,4132,68,30,27737.0,Silver
4088,4133,117,7,54596.0,Silver
4089,4134,172,25,9400.0,Bronze
4090,4135,26,249,159439.0,Platinum
4091,4136,143,35,16813.0,Silver
4092,4137,32,103,59321.0,Gold
4093,4138,38,328,336690.0,Platinum
4094,4139,41,68,223798.0,Platinum
4095,4140,372,48,15607.0,Silver
4096,4141,374,85,35406.0,Silver
4097,4142,167,14,26572.0,Bronze
4098,4143,212,30,84855.0,Silver
4099,4144,242,31,15456.0,Bronze
4100,4145,52,15,42050.0,Silver
4101,4146,25,177,96146.0,Platinum
4102,4147,16,295,527431.0,Platinum
4103,4148,373,64,40181.0,Silver
4104,4149,30,21,48845.0,Gold
4105,4150,366,12,43618.0,Bronze
4106,4151,36,145,94073.0,Platinum
4107,4152,166,30,126434.0,Silver
4108,4153,146,48,19817.0,Silver
4109,4154,23,23,72051.0,Gold
4110,4155,66,1,2580.0,Bronze
4111,4156,188,13,32105.0,Bronze
4112,4157,14,38,22491.0,Gold
4113,4158,237,29,82070.0,Silver
4114,4159,227,5,10042.0,Bronze
4115,4160,123,81,91833.0,Gold
4116,4161,284,2,20327.0,Bronze
4117,4162,75,166,318832.0,Platinum
4118,4163,38,92,50261.0,Gold
4119,4164,15,58,65468.0,Gold
4120,4165,363,40,20425.0,Bronze
4121,4166,4,60,29991.0,Gold
4122,4167,24,22,49659.0,Gold
4123,4168,71,30,276938.0,Gold
4124,4169,236,32,32603.0,Bronze
4125,4170,257,14,21562.0,Bronze
4126,4171,374,28,13417.0,Bronze
4127,4172,156,31,31322.0,Bronze
4128,4173,29,31,19864.0,Silver
4129,4174,5,46,19647.0,Gold
4130,4175,33,123,192840.0,Platinum
4131,4176,88,3,71200.0,Silver
4132,4177,109,28,13962.0,Silver
4133,4178,52,5,4221.0,Silver
4134,4179,36,190,106529.0,Platinum
4135,4180,153,21,48809.0,Silver
4136,4181,99,21,14054.0,Silver
4137,4182,6,9,26761.0,Silver
4138,4183,337,5,9834.0,Bronze
4139,4184,66,34,17244.0,Silver
4140,4185,22,111,67050.0,Gold
4141,4186,36,53,102388.0,Gold
4142,4187,33,96,52086.0,Gold
4143,4188,155,19,8013.0,Bronze
4144,4189,21,19,45323.0,Gold
4145,4190,12,468,605272.0,Platinum
4146,4191,54,7,17526.0,Bronze
4147,4192,25,121,70219.0,Gold
4148,4193,5,127,255557.0,Platinum
4149,4194,46,47,27159.0,Gold
4150,4195,205,7,22128.0,Bronze
4151,4196,360,5,9554.0,Bronze
4152,4197,72,20,42074.0,Silver
4153,4198,8,357,803055.0,Platinum
4154,4199,289,19,48944.0,Silver
4155,4200,12,3,19696.0,Silver
4156,4201,25,19,45378.0,Gold
4157,4202,23,46,262679.0,Platinum
4158,4203,179,27,92791.0,Silver
4159,4204,134,7,100126.0,Silver
4160,4205,6,137,293642.0,Platinum
4161,4206,76,10,37070.0,Bronze
4162,4207,41,37,48945.0,Gold
4163,4208,293,1,10716.0,Bronze
4164,4209,27,470,275736.0,Platinum
4165,4210,258,25,54812.0,Silver
4166,4211,186,18,39948.0,Silver
4167,4212,118,73,553250.0,Gold
4168,4213,374,13,59355.0,Bronze
4169,4214,24,142,334777.0,Platinum
4170,4215,9,227,359266.0,Platinum
4171,4216,218,29,39746.0,Silver
4172,4217,46,126,760924.0,Platinum
4173,4218,23,1,59592.0,Silver
4174,4219,39,17,44410.0,Silver
4175,4220,26,73,98389.0,Gold
4176,4221,22,1,18096.0,Silver
4177,4222,331,29,77731.0,Silver
4178,4223,275,7,15220.0,Bronze
4179,4225,62,39,23326.0,Silver
4180,4226,4,89,1092498.0,Platinum
4181,4227,94,36,274068.0,Gold
4182,4228,82,70,397510.0,Gold
4183,4229,313,21,76805.0,Silver
4184,4230,12,212,124064.0,Platinum
4185,4231,8,108,347988.0,Platinum
4186,4232,128,19,22579.0,Silver
4187,4233,12,41,26205.0,Gold
4188,4234,3,322,10654918.0,Platinum
4189,4235,38,38,93386.0,Gold
4190,4236,38,18,13474.0,Silver
4191,4237,330,39,49084.0,Silver
4192,4238,255,17,30632.0,Bronze
4193,4239,2,443,1021431.0,Platinum
4194,4240,20,46,27100.0,Gold
4195,4241,13,26,46376.0,Gold
4196,4242,375,1,10080.0,Bronze
4197,4243,291,28,24197.0,Bronze
4198,4244,69,375,176417.0,Gold
4199,4245,26,72,60310.0,Gold
4200,4246,11,1269,710904.0,Platinum
4201,4247,368,30,22364.0,Bronze
4202,4248,215,17,13030.0,Bronze
4203,4249,152,32,92731.0,Silver
4204,4250,9,362,244954.0,Platinum
4205,4251,25,36,88386.0,Gold
4206,4252,30,196,147813.0,Platinum
4207,4253,61,55,27709.0,Silver
4208,4254,20,47,43601.0,Gold
4209,4255,244,14,13871.0,Bronze
4210,4256,16,70,144964.0,Platinum
4211,4258,33,20,79473.0,Gold
4212,4259,66,38,97736.0,Gold
4213,4260,297,8,17888.0,Bronze
4214,4261,18,159,1145182.0,Platinum
4215,4263,158,15,163460.0,Silver
4216,4264,117,61,126415.0,Gold
4217,4265,8,43,372376.0,Platinum
4218,4266,13,220,417701.0,Platinum
4219,4267,144,10,25569.0,Bronze
4220,4268,46,7,27904.0,Silver
4221,4269,51,16,76835.0,Silver
4222,4270,34,37,73054.0,Gold
4223,4271,135,38,80538.0,Silver
4224,4272,4,21,55462.0,Gold
4225,4273,76,25,51143.0,Silver
4226,4274,13,139,89049.0,Platinum
4227,4275,10,34,65488.0,Gold
4228,4276,302,22,57679.0,Silver
4229,4277,58,39,78931.0,Silver
4230,4278,16,80,206298.0,Platinum
4231,4279,38,24,48937.0,Gold
4232,4280,179,10,41252.0,Bronze
4233,4281,24,37,156596.0,Gold
4234,4282,177,131,150351.0,Gold
4235,4283,62,9,24160.0,Bronze
4236,4284,37,38,116519.0,Gold
4237,4285,60,54,146560.0,Gold
4238,4286,18,189,899996.0,Platinum
4239,4287,87,31,276968.0,Gold
4240,4288,11,1,14750.0,Silver
4241,4289,359,30,58877.0,Silver
4242,4290,33,74,168340.0,Gold
4243,4291,129,96,210694.0,Gold
4244,4292,10,90,252565.0,Platinum
4245,4293,5,119,265717.0,Platinum
4246,4294,25,44,44778.0,Gold
4247,4295,228,37,88021.0,Silver
4248,4296,25,1,6360.0,Silver
4249,4297,250,17,37002.0,Bronze
4250,4298,16,71,267904.0,Platinum
4251,4299,78,68,134042.0,Gold
4252,4300,194,15,36670.0,Bronze
4253,4301,263,7,29204.0,Bronze
4254,4302,72,45,111989.0,Gold
4255,4303,166,16,29827.0,Bronze
4256,4304,84,7,127096.0,Silver
4257,4305,96,141,90208.0,Gold
4258,4306,5,158,759369.0,Platinum
4259,4307,107,32,23267.0,Silver
4260,4308,200,68,168488.0,Gold
4261,4309,159,19,18270.0,Bronze
4262,4310,72,199,259459.0,Platinum
4263,4311,37,32,58936.0,Gold
4264,4312,29,8,16132.0,Silver
4265,4313,2,134,333049.0,Platinum
4266,4314,28,42,77159.0,Gold
4267,4315,327,43,29359.0,Silver
4268,4316,237,15,34683.0,Bronze
4269,4317,90,13,35362.0,Bronze
4270,4318,32,26,57308.0,Gold
4271,4319,30,31,87133.0,Gold
4272,4320,212,21,93740.0,Silver
4273,4321,6,114,259122.0,Platinum
4274,4322,230,2,57600.0,Bronze
4275,4323,23,64,148223.0,Gold
4276,4324,95,19,59082.0,Silver
4277,4325,5,271,795288.0,Platinum
4278,4326,265,10,19065.0,Bronze
4279,4327,5,271,711257.0,Platinum
4280,4328,45,242,699346.0,Platinum
4281,4329,219,5,10369.0,Bronze
4282,4330,58,30,92055.0,Gold
4283,4331,13,164,850894.0,Platinum
4284,4332,14,86,351156.0,Platinum
4285,4333,193,124,246358.0,Gold
4286,4334,84,37,74532.0,Silver
4287,4335,334,1,44172.0,Bronze
4288,4336,72,104,259102.0,Platinum
4289,4337,31,49,107479.0,Gold
4290,4338,3,61,131110.0,Platinum
4291,4339,219,88,201305.0,Gold
4292,4340,49,6,51618.0,Silver
4293,4341,11,104,256324.0,Platinum
4294,4342,73,78,268376.0,Gold
4295,4343,8,174,348625.0,Platinum
4296,4344,32,4,67870.0,Silver
4297,4345,123,47,101157.0,Gold
4298,4346,19,8,14880.0,Silver
4299,4347,312,21,43103.0,Silver
4300,4348,88,15,693336.0,Gold
4301,4349,51,96,63582.0,Gold
4302,4350,90,6,13054.0,Bronze
4303,4352,40,117,284029.0,Platinum
4304,4353,25,42,274078.0,Platinum
4305,4354,173,132,330484.0,Gold
4306,4355,44,21,39209.0,Silver
4307,4356,141,13,21484.0,Bronze
4308,4357,26,61,199538.0,Gold
4309,4358,74,46,97001.0,Gold
4310,4359,139,1,2722.0,Bronze
4311,4360,367,7,21576.0,Bronze
4312,4361,39,11,33295.0,Silver
4313,4362,3,165,412573.0,Platinum
4314,4363,10,3,26980.0,Silver
4315,4364,31,11,23258.0,Silver
4316,4365,44,14,44326.0,Silver
4317,4366,59,8,14201.0,Bronze
4318,4367,74,9,20462.0,Bronze
4319,4368,278,10,20480.0,Bronze
4320,4369,181,7,10774.0,Bronze
4321,4370,9,12,25177.0,Silver
4322,4371,4,751,279720.0,Platinum
4323,4372,44,68,256952.0,Platinum
